Sex,Race/Ethnicity,Age,Stage,AgeadjustedRateper100000,Age-adjusted Rate Standard Error,Age-adjusted Rate Lower Confidence Interval,Age-adjusted Rate Upper Confidence Interval
Female,Hispanic (any race),Ages 40-64,Unstaged,0.3513,0.0454,0.2681,0.4524
Female,Hispanic (any race),Ages 65-74,All Stages,44.8463,1.3025,42.3295,47.4731
Female,Hispanic (any race),Ages 65-74,Localized,4.2162,0.4002,3.4684,5.0766
Female,Hispanic (any race),Ages 65-74,Regional,15.244,0.7578,13.7947,16.8038
Female,Hispanic (any race),Ages 65-74,Distant,22.2679,0.918,20.5047,24.1416
Female,Hispanic (any race),Ages 65-74,Unstaged,3.1182,0.3453,2.4784,3.8716
Female,Hispanic (any race),Ages 75+,All Stages,78.5834,1.975,74.7596,82.5515
Female,Hispanic (any race),Ages 75+,Localized,9.0566,0.6685,7.7937,10.4656
Female,Hispanic (any race),Ages 75+,Regional,20.0447,1.0066,18.12,22.1166
Female,Hispanic (any race),Ages 75+,Distant,36.257,1.3467,33.6653,38.9945
Female,Hispanic (any race),Ages 75+,Unstaged,13.2251,0.7918,11.7186,14.8736
Female,Hispanic (any race),Ages < 20,All Stages,0.0858,0.0202,0.0509,0.1353
Female,Hispanic (any race),Ages < 20,Localized,-,-,-,-
Female,Hispanic (any race),Ages < 20,Regional,-,-,-,-
Female,Hispanic (any race),Ages < 20,Distant,-,-,-,-
Female,Hispanic (any race),Ages < 20,Unstaged,-,-,-,-
Female,Non-Hispanic White,All Ages,All Stages,11.4874,0.0696,11.3513,11.6249
Female,Non-Hispanic White,All Ages,Localized,1.4057,0.025,1.3571,1.4557
Female,Non-Hispanic White,All Ages,Regional,3.4993,0.0387,3.4239,3.5761
Female,Non-Hispanic White,All Ages,Distant,5.4108,0.0479,5.3174,5.5056
Female,Non-Hispanic White,All Ages,Unstaged,1.1716,0.021,1.1309,1.2137
Female,Non-Hispanic White,Ages < 50,All Stages,1.067,0.0327,1.0037,1.1332
Female,Non-Hispanic White,Ages < 50,Localized,0.2673,0.0165,0.2359,0.3017
Female,Non-Hispanic White,Ages < 50,Regional,0.2982,0.0172,0.2655,0.334
Female,Non-Hispanic White,Ages < 50,Distant,0.451,0.0213,0.4103,0.4948
Female,Non-Hispanic White,Ages < 50,Unstaged,0.0504,0.0071,0.0375,0.0665
Female,Non-Hispanic White,Ages 50-64,All Stages,16.5285,0.2077,16.1239,16.9407
Female,Non-Hispanic White,Ages 50-64,Localized,1.7949,0.0694,1.6615,1.9361
Female,Non-Hispanic White,Ages 50-64,Regional,5.668,0.1216,5.4321,5.9115
Female,Non-Hispanic White,Ages 50-64,Distant,8.4772,0.1484,8.1889,8.7732
Female,Non-Hispanic White,Ages 50-64,Unstaged,0.5884,0.039,0.5145,0.6701
Female,Non-Hispanic White,Ages 65+,All Stages,65.1707,0.4558,64.2803,66.0703
Female,Non-Hispanic White,Ages 65+,Localized,7.4623,0.1531,7.1653,7.7685
Female,Non-Hispanic White,Ages 65+,Regional,19.2542,0.2511,18.7651,19.7526
Female,Non-Hispanic White,Ages 65+,Distant,30.1708,0.3123,29.5618,30.7892
Female,Non-Hispanic White,Ages 65+,Unstaged,8.2834,0.154,7.9842,8.5911
Female,Non-Hispanic White,Ages <15,All Stages,-,-,-,-
Female,Non-Hispanic White,Ages <15,Localized,-,-,-,-
Female,Non-Hispanic White,Ages <15,Regional,-,-,-,-
Female,Non-Hispanic White,Ages <15,Distant,-,-,-,-
Female,Non-Hispanic White,Ages <15,Unstaged,-,-,-,-
Female,Non-Hispanic White,Ages 15-39,All Stages,0.5598,0.035,0.4933,0.6327
Female,Non-Hispanic White,Ages 15-39,Localized,0.2239,0.0219,0.183,0.2711
Female,Non-Hispanic White,Ages 15-39,Regional,0.1124,0.0157,0.0837,0.1475
Female,Non-Hispanic White,Ages 15-39,Distant,0.1859,0.0204,0.148,0.2303
Female,Non-Hispanic White,Ages 15-39,Unstaged,0.0377,0.009,0.0222,0.0597
Female,Non-Hispanic White,Ages 40-64,All Stages,10.02,0.1218,9.7826,10.262
Female,Non-Hispanic White,Ages 40-64,Localized,1.2495,0.045,1.1628,1.3411
Female,Non-Hispanic White,Ages 40-64,Regional,3.3674,0.0701,3.2313,3.508
Female,Non-Hispanic White,Ages 40-64,Distant,5.0368,0.0857,4.8701,5.208
Female,Non-Hispanic White,Ages 40-64,Unstaged,0.3664,0.0234,0.3219,0.4155
Female,Non-Hispanic White,Ages 65-74,All Stages,47.8527,0.5391,46.8019,48.921
Female,Non-Hispanic White,Ages 65-74,Localized,4.6393,0.1683,4.3152,4.9812
Female,Non-Hispanic White,Ages 65-74,Regional,16.1493,0.3129,15.5418,16.7744
Female,Non-Hispanic White,Ages 65-74,Distant,24.5136,0.3855,23.7639,25.2809
Female,Non-Hispanic White,Ages 65-74,Unstaged,2.5504,0.1256,2.3102,2.8086
Female,Non-Hispanic White,Ages 75+,All Stages,84.1203,0.7506,82.6556,85.6043
Female,Non-Hispanic White,Ages 75+,Localized,10.5513,0.2624,10.0432,11.0784
Female,Non-Hispanic White,Ages 75+,Regional,22.6515,0.3992,21.8758,23.4473
Female,Non-Hispanic White,Ages 75+,Distant,36.3611,0.4999,35.3878,37.3541
Female,Non-Hispanic White,Ages 75+,Unstaged,14.5564,0.2918,13.99,15.1406
Female,Non-Hispanic White,Ages < 20,All Stages,0.0717,0.0141,0.0468,0.1053
Female,Non-Hispanic White,Ages < 20,Localized,0.044,0.011,0.0251,0.0716
Female,Non-Hispanic White,Ages < 20,Regional,-,-,-,-
Female,Non-Hispanic White,Ages < 20,Distant,-,-,-,-
Female,Non-Hispanic White,Ages < 20,Unstaged,-,-,-,-
Female,White (includes Hispanic),All Ages,All Stages,11.42,0.0642,11.2944,11.5467
Female,White (includes Hispanic),All Ages,Localized,1.3962,0.0228,1.3519,1.4417
Female,White (includes Hispanic),All Ages,Regional,3.4583,0.0356,3.389,3.5288
Female,White (includes Hispanic),All Ages,Distant,5.3945,0.0442,5.3082,5.482
Female,White (includes Hispanic),All Ages,Unstaged,1.171,0.0196,1.1328,1.2102
Female,White (includes Hispanic),Ages < 50,All Stages,1.0598,0.0279,1.0058,1.1158
Female,White (includes Hispanic),Ages < 50,Localized,0.2654,0.0139,0.2388,0.2941
Female,White (includes Hispanic),Ages < 50,Regional,0.2959,0.0147,0.2678,0.3261
Female,White (includes Hispanic),Ages < 50,Distant,0.4504,0.0182,0.4154,0.4875
Female,White (includes Hispanic),Ages < 50,Unstaged,0.0481,0.006,0.0372,0.0613
Female,White (includes Hispanic),Ages 50-64,All Stages,16.3293,0.1883,15.9622,16.7028
Female,White (includes Hispanic),Ages 50-64,Localized,1.8064,0.0634,1.6842,1.935
Female,White (includes Hispanic),Ages 50-64,Regional,5.5191,0.1095,5.3067,5.738
Female,White (includes Hispanic),Ages 50-64,Distant,8.4157,0.1349,8.1533,8.6845
Female,White (includes Hispanic),Ages 50-64,Unstaged,0.5881,0.0355,0.5205,0.6621
Female,White (includes Hispanic),Ages 65+,All Stages,64.915,0.4276,64.0795,65.7586
Female,White (includes Hispanic),Ages 65+,Localized,7.3846,0.1433,7.1063,7.6709
Female,White (includes Hispanic),Ages 65+,Regional,19.1203,0.2349,18.6626,19.5863
Female,White (includes Hispanic),Ages 65+,Distant,30.1185,0.2931,29.5467,30.6986
Female,White (includes Hispanic),Ages 65+,Unstaged,8.2916,0.1456,8.0086,8.5823
Female,White (includes Hispanic),Ages <15,All Stages,0.0403,0.0101,0.0231,0.0655
Female,White (includes Hispanic),Ages <15,Localized,-,-,-,-
Female,White (includes Hispanic),Ages <15,Regional,-,-,-,-
Female,White (includes Hispanic),Ages <15,Distant,-,-,-,-
Female,White (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Female,White (includes Hispanic),Ages 15-39,All Stages,0.5663,0.0293,0.5103,0.6267
Female,White (includes Hispanic),Ages 15-39,Localized,0.2368,0.0188,0.2014,0.2764
Female,White (includes Hispanic),Ages 15-39,Regional,0.1135,0.0131,0.0892,0.1422
Female,White (includes Hispanic),Ages 15-39,Distant,0.1836,0.0169,0.1519,0.2198
Female,White (includes Hispanic),Ages 15-39,Unstaged,0.0325,0.007,0.0203,0.0493
Female,White (includes Hispanic),Ages 40-64,All Stages,9.8904,0.1087,9.6784,10.106
Female,White (includes Hispanic),Ages 40-64,Localized,1.2323,0.0397,1.1558,1.3127
Female,White (includes Hispanic),Ages 40-64,Regional,3.2862,0.0624,3.1651,3.411
Female,White (includes Hispanic),Ages 40-64,Distant,5.0051,0.0769,4.8555,5.1583
Female,White (includes Hispanic),Ages 40-64,Unstaged,0.3668,0.021,0.3267,0.4106
Female,White (includes Hispanic),Ages 65-74,All Stages,47.6308,0.5028,46.6503,48.6267
Female,White (includes Hispanic),Ages 65-74,Localized,4.6103,0.1569,4.308,4.9282
Female,White (includes Hispanic),Ages 65-74,Regional,16.0645,0.2917,15.4977,16.6466
Female,White (includes Hispanic),Ages 65-74,Distant,24.3285,0.3591,23.6297,25.0426
Female,White (includes Hispanic),Ages 65-74,Unstaged,2.6275,0.1191,2.3992,2.8716
Female,White (includes Hispanic),Ages 75+,All Stages,83.8276,0.7066,82.4483,85.2241
Female,White (includes Hispanic),Ages 75+,Localized,10.4201,0.2462,9.943,10.9142
Female,White (includes Hispanic),Ages 75+,Regional,22.464,0.3744,21.7361,23.2097
Female,White (includes Hispanic),Ages 75+,Distant,36.4541,0.4717,35.5355,37.3902
Female,White (includes Hispanic),Ages 75+,Unstaged,14.4893,0.2758,13.9538,15.0407
Female,White (includes Hispanic),Ages < 20,All Stages,0.0809,0.0122,0.0588,0.1086
Female,White (includes Hispanic),Ages < 20,Localized,0.0477,0.0094,0.0312,0.07
Female,White (includes Hispanic),Ages < 20,Regional,-,-,-,-
Female,White (includes Hispanic),Ages < 20,Distant,-,-,-,-
Female,White (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
Male,All Races (includes Hispanic),All Ages,All Stages,14.649,0.0726,14.5071,14.7919
Male,All Races (includes Hispanic),All Ages,Localized,1.6201,0.0244,1.5725,1.6687
Male,All Races (includes Hispanic),All Ages,Regional,4.2468,0.0389,4.1709,4.3237
Male,All Races (includes Hispanic),All Ages,Distant,7.4628,0.0515,7.3623,7.5644
Male,All Races (includes Hispanic),All Ages,Unstaged,1.3193,0.0225,1.2756,1.3641
Male,All Races (includes Hispanic),Ages < 50,All Stages,1.2714,0.0262,1.2205,1.3239
Male,All Races (includes Hispanic),Ages < 50,Localized,0.1775,0.0098,0.1589,0.1978
Male,All Races (includes Hispanic),Ages < 50,Regional,0.3842,0.0144,0.3565,0.4135
Male,All Races (includes Hispanic),Ages < 50,Distant,0.6476,0.0187,0.6114,0.6853
Male,All Races (includes Hispanic),Ages < 50,Unstaged,0.0621,0.0058,0.0513,0.0746
Male,All Races (includes Hispanic),Ages 50-64,All Stages,23.2613,0.2029,22.8653,23.6625
Male,All Races (includes Hispanic),Ages 50-64,Localized,2.1477,0.0618,2.0284,2.2723
Male,All Races (includes Hispanic),Ages 50-64,Regional,7.0451,0.1117,6.8279,7.2676
Male,All Races (includes Hispanic),Ages 50-64,Distant,12.876,0.1509,12.5819,13.1752
Male,All Races (includes Hispanic),Ages 50-64,Unstaged,1.1925,0.0459,1.1041,1.2861
Male,All Races (includes Hispanic),Ages 65+,All Stages,81.0262,0.499,80.0511,82.0102
Male,All Races (includes Hispanic),Ages 65+,Localized,9.2538,0.17,8.9236,9.5929
Male,All Races (includes Hispanic),Ages 65+,Regional,23.0424,0.2652,22.5256,23.5681
Male,All Races (includes Hispanic),Ages 65+,Distant,40.0622,0.3497,39.3798,40.7535
Male,All Races (includes Hispanic),Ages 65+,Unstaged,8.6678,0.166,8.3455,8.9993
Male,All Races (includes Hispanic),Ages <15,All Stages,-,-,-,-
Male,All Races (includes Hispanic),Ages <15,Localized,-,-,-,-
Male,All Races (includes Hispanic),Ages <15,Regional,-,-,-,-
Male,All Races (includes Hispanic),Ages <15,Distant,-,-,-,-
Male,All Races (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Male,All Races (includes Hispanic),Ages 15-39,All Stages,0.5475,0.0247,0.5001,0.598
Male,All Races (includes Hispanic),Ages 15-39,Localized,0.1232,0.0116,0.1015,0.1479
Male,All Races (includes Hispanic),Ages 15-39,Regional,0.1394,0.0125,0.1161,0.166
Male,All Races (includes Hispanic),Ages 15-39,Distant,0.2554,0.017,0.2232,0.2909
Male,All Races (includes Hispanic),Ages 15-39,Unstaged,0.0294,0.0057,0.0193,0.0428
Male,All Races (includes Hispanic),Ages 40-64,All Stages,13.8491,0.1143,13.626,14.0752
Male,All Races (includes Hispanic),Ages 40-64,Localized,1.3323,0.0358,1.2631,1.4045
Male,All Races (includes Hispanic),Ages 40-64,Regional,4.2206,0.0632,4.0976,4.3465
Male,All Races (includes Hispanic),Ages 40-64,Distant,7.5942,0.0845,7.4296,7.7617
Male,All Races (includes Hispanic),Ages 40-64,Unstaged,0.702,0.0257,0.6525,0.7544
Male,All Races (includes Hispanic),Ages 65-74,All Stages,64.0255,0.5612,62.9302,65.1351
Male,All Races (includes Hispanic),Ages 65-74,Localized,6.1057,0.1734,5.7706,6.455
Male,All Races (includes Hispanic),Ages 65-74,Regional,19.8602,0.3124,19.2525,20.482
Male,All Races (includes Hispanic),Ages 65-74,Distant,34.1618,0.4097,33.3634,34.9745
Male,All Races (includes Hispanic),Ages 65-74,Unstaged,3.8979,0.1394,3.6294,4.1809
Male,All Races (includes Hispanic),Ages 75+,All Stages,99.6286,0.8456,97.9782,101.2999
Male,All Races (includes Hispanic),Ages 75+,Localized,12.6985,0.3012,12.115,13.3028
Male,All Races (includes Hispanic),Ages 75+,Regional,26.5246,0.4376,25.6737,27.3963
Male,All Races (includes Hispanic),Ages 75+,Distant,46.5185,0.5789,45.3906,47.6672
Male,All Races (includes Hispanic),Ages 75+,Unstaged,13.8871,0.3124,13.2816,14.5133
Male,All Races (includes Hispanic),Ages < 20,All Stages,0.0322,0.0064,0.0208,0.0475
Male,All Races (includes Hispanic),Ages < 20,Localized,-,-,-,-
Male,All Races (includes Hispanic),Ages < 20,Regional,-,-,-,-
Male,All Races (includes Hispanic),Ages < 20,Distant,-,-,-,-
Male,All Races (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),All Ages,All Stages,11.3516,0.9783,9.5152,13.4067
Male,American Indian / Alaska Native (includes Hispanic),All Ages,Localized,1.6494,0.3848,0.9835,2.5495
Male,American Indian / Alaska Native (includes Hispanic),All Ages,Regional,2.397,0.4361,1.6198,3.3881
Male,American Indian / Alaska Native (includes Hispanic),All Ages,Distant,5.5573,0.6628,4.3347,6.9906
Male,American Indian / Alaska Native (includes Hispanic),All Ages,Unstaged,1.7478,0.4237,1.0184,2.7345
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,All Stages,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,Distant,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 50,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,All Stages,17.6594,2.245,13.5355,22.6458
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,Distant,10.7364,1.7434,7.5948,14.7459
Male,American Indian / Alaska Native (includes Hispanic),Ages 50-64,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,All Stages,65.137,7.1688,51.848,80.7788
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,Regional,12.6489,3.1102,7.3062,20.41
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,Distant,30.0576,4.7702,21.4445,41.0071
Male,American Indian / Alaska Native (includes Hispanic),Ages 65+,Unstaged,12.5488,3.2898,6.952,20.7319
Male,American Indian / Alaska Native (includes Hispanic),Ages <15,All Stages,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages <15,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages <15,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages <15,Distant,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 15-39,All Stages,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 15-39,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 15-39,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 15-39,Distant,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 15-39,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 40-64,All Stages,9.9136,1.1971,7.707,12.5704
Male,American Indian / Alaska Native (includes Hispanic),Ages 40-64,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 40-64,Regional,2.6269,0.6211,1.5539,4.1724
Male,American Indian / Alaska Native (includes Hispanic),Ages 40-64,Distant,5.6544,0.8966,4.0354,7.7258
Male,American Indian / Alaska Native (includes Hispanic),Ages 40-64,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 65-74,All Stages,48.4523,6.9677,35.7681,64.1649
Male,American Indian / Alaska Native (includes Hispanic),Ages 65-74,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 65-74,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 65-74,Distant,26.298,5.053,17.3433,38.2747
Male,American Indian / Alaska Native (includes Hispanic),Ages 65-74,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 75+,All Stages,83.3937,12.9329,59.9953,112.8482
Male,American Indian / Alaska Native (includes Hispanic),Ages 75+,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 75+,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages 75+,Distant,34.1715,8.3202,19.8584,54.7293
Male,American Indian / Alaska Native (includes Hispanic),Ages 75+,Unstaged,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 20,All Stages,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 20,Localized,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 20,Regional,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 20,Distant,-,-,-,-
Male,American Indian / Alaska Native (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),All Ages,All Stages,10.7626,0.213,10.3491,11.1878
Male,Asian / Pacific Islander (includes Hispanic),All Ages,Localized,1.3455,0.0756,1.2013,1.5016
Male,Asian / Pacific Islander (includes Hispanic),All Ages,Regional,3.0798,0.1139,2.8605,3.3108
Male,Asian / Pacific Islander (includes Hispanic),All Ages,Distant,5.2342,0.147,4.95,5.5301
Male,Asian / Pacific Islander (includes Hispanic),All Ages,Unstaged,1.1031,0.0711,0.9681,1.2507
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,All Stages,1.0859,0.0737,0.9463,1.2403
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,Localized,0.1619,0.0283,0.1113,0.2275
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,Regional,0.3479,0.0417,0.271,0.4397
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,Distant,0.5363,0.0519,0.4394,0.6481
Male,Asian / Pacific Islander (includes Hispanic),Ages < 50,Unstaged,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,All Stages,14.804,0.5407,13.763,15.9033
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Localized,1.8261,0.1899,1.4729,2.2389
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Regional,4.1471,0.2871,3.6034,4.7499
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Distant,8.1511,0.4008,7.3844,8.9763
Male,Asian / Pacific Islander (includes Hispanic),Ages 50-64,Unstaged,0.6797,0.1151,0.473,0.9468
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,All Stages,61.3731,1.5002,58.4677,64.3849
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,Localized,7.552,0.5303,6.5483,8.6648
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,Regional,17.4554,0.7995,15.9234,19.0944
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,Distant,28.6723,1.0191,26.7095,30.7412
Male,Asian / Pacific Islander (includes Hispanic),Ages 65+,Unstaged,7.6933,0.54,6.6714,8.8255
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,All Stages,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,Localized,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,Regional,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,Distant,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,All Stages,0.4978,0.0688,0.3722,0.6516
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,Localized,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,Regional,0.1569,0.0382,0.0911,0.2515
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,Distant,0.2001,0.0439,0.1234,0.3059
Male,Asian / Pacific Islander (includes Hispanic),Ages 15-39,Unstaged,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages 40-64,All Stages,9.2582,0.3081,8.6642,9.8829
Male,Asian / Pacific Islander (includes Hispanic),Ages 40-64,Localized,1.144,0.1083,0.9415,1.3777
Male,Asian / Pacific Islander (includes Hispanic),Ages 40-64,Regional,2.6652,0.1661,2.3496,3.012
Male,Asian / Pacific Islander (includes Hispanic),Ages 40-64,Distant,5.0407,0.2269,4.6058,5.5062
Male,Asian / Pacific Islander (includes Hispanic),Ages 40-64,Unstaged,0.4083,0.0642,0.2924,0.556
Male,Asian / Pacific Islander (includes Hispanic),Ages 65-74,All Stages,42.6496,1.5688,39.6299,45.8372
Male,Asian / Pacific Islander (includes Hispanic),Ages 65-74,Localized,4.4236,0.5062,3.4874,5.5322
Male,Asian / Pacific Islander (includes Hispanic),Ages 65-74,Regional,12.3653,0.8445,10.7654,14.1348
Male,Asian / Pacific Islander (includes Hispanic),Ages 65-74,Distant,22.2914,1.1322,20.1272,24.6238
Male,Asian / Pacific Islander (includes Hispanic),Ages 65-74,Unstaged,3.5693,0.4579,2.7287,4.5845
Male,Asian / Pacific Islander (includes Hispanic),Ages 75+,All Stages,81.8607,2.6313,76.784,87.1848
Male,Asian / Pacific Islander (includes Hispanic),Ages 75+,Localized,10.9752,0.9627,9.1696,13.0325
Male,Asian / Pacific Islander (includes Hispanic),Ages 75+,Regional,23.025,1.3962,20.3696,25.9304
Male,Asian / Pacific Islander (includes Hispanic),Ages 75+,Distant,35.6545,1.7378,32.3294,39.2287
Male,Asian / Pacific Islander (includes Hispanic),Ages 75+,Unstaged,12.2059,1.0137,10.3,14.3628
Male,Asian / Pacific Islander (includes Hispanic),Ages < 20,All Stages,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages < 20,Localized,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages < 20,Regional,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages < 20,Distant,-,-,-,-
Male,Asian / Pacific Islander (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
Male,Black (includes Hispanic),All Ages,All Stages,16.7185,0.2571,16.2184,17.2293
Male,Black (includes Hispanic),All Ages,Localized,1.6158,0.0818,1.4594,1.7834
Male,Black (includes Hispanic),All Ages,Regional,4.3122,0.1285,4.0639,4.5709
Male,Black (includes Hispanic),All Ages,Distant,9.2352,0.1893,8.868,9.6131
Male,Black (includes Hispanic),All Ages,Unstaged,1.5553,0.084,1.3951,1.7274
Male,Black (includes Hispanic),Ages < 50,All Stages,1.619,0.0837,1.4592,1.7908
Male,Black (includes Hispanic),Ages < 50,Localized,0.1793,0.0278,0.1289,0.2419
Male,Black (includes Hispanic),Ages < 50,Regional,0.4381,0.0435,0.357,0.5314
Male,Black (includes Hispanic),Ages < 50,Distant,0.9192,0.063,0.7999,1.0505
Male,Black (includes Hispanic),Ages < 50,Unstaged,0.0824,0.019,0.0494,0.1279
Male,Black (includes Hispanic),Ages 50-64,All Stages,31.5821,0.7064,30.2127,32.9978
Male,Black (includes Hispanic),Ages 50-64,Localized,2.8762,0.2129,2.4741,3.3253
Male,Black (includes Hispanic),Ages 50-64,Regional,8.5205,0.3671,7.816,9.2715
Male,Black (includes Hispanic),Ages 50-64,Distant,18.3397,0.538,17.3003,19.4254
Male,Black (includes Hispanic),Ages 50-64,Unstaged,1.8457,0.1716,1.5247,2.2143
Male,Black (includes Hispanic),Ages 65+,All Stages,85.5379,1.7904,82.0644,89.1218
Male,Black (includes Hispanic),Ages 65+,Localized,8.3456,0.5746,7.2574,9.5499
Male,Black (includes Hispanic),Ages 65+,Regional,21.5004,0.8844,19.8017,23.3084
Male,Black (includes Hispanic),Ages 65+,Distant,46.0474,1.3058,43.5234,48.6814
Male,Black (includes Hispanic),Ages 65+,Unstaged,9.6444,0.623,8.462,10.9442
Male,Black (includes Hispanic),Ages <15,All Stages,-,-,-,-
Male,Black (includes Hispanic),Ages <15,Localized,-,-,-,-
Male,Black (includes Hispanic),Ages <15,Regional,-,-,-,-
Male,Black (includes Hispanic),Ages <15,Distant,-,-,-,-
Male,Black (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Male,Black (includes Hispanic),Ages 15-39,All Stages,0.6192,0.0734,0.4838,0.7788
Male,Black (includes Hispanic),Ages 15-39,Localized,-,-,-,-
Male,Black (includes Hispanic),Ages 15-39,Regional,-,-,-,-
Male,Black (includes Hispanic),Ages 15-39,Distant,0.3349,0.0536,0.2382,0.4559
Male,Black (includes Hispanic),Ages 15-39,Unstaged,-,-,-,-
Male,Black (includes Hispanic),Ages 40-64,All Stages,18.6983,0.392,17.9378,19.4835
Male,Black (includes Hispanic),Ages 40-64,Localized,1.7079,0.1184,1.4836,1.9573
Male,Black (includes Hispanic),Ages 40-64,Regional,5.0881,0.2048,4.6946,5.5067
Male,Black (includes Hispanic),Ages 40-64,Distant,10.8465,0.2984,10.2695,11.4482
Male,Black (includes Hispanic),Ages 40-64,Unstaged,1.0558,0.0932,0.8811,1.256
Male,Black (includes Hispanic),Ages 65-74,All Stages,74.276,1.9993,70.4087,78.2997
Male,Black (includes Hispanic),Ages 65-74,Localized,5.2222,0.5223,4.2489,6.3529
Male,Black (includes Hispanic),Ages 65-74,Regional,20.4152,1.0427,18.4224,22.5647
Male,Black (includes Hispanic),Ages 65-74,Distant,42.4283,1.5167,39.5073,45.507
Male,Black (includes Hispanic),Ages 65-74,Unstaged,6.2103,0.5802,5.1253,7.4559
Male,Black (includes Hispanic),Ages 75+,All Stages,97.8609,3.0451,91.9827,104.0173
Male,Black (includes Hispanic),Ages 75+,Localized,11.7632,1.0589,9.7796,14.0318
Male,Black (includes Hispanic),Ages 75+,Regional,22.6879,1.4591,19.9181,25.7375
