Sex,Race/Ethnicity,Age,Stage,AgeadjustedRateper100000,Age-adjusted Rate Standard Error,Age-adjusted Rate Lower Confidence Interval,Age-adjusted Rate Upper Confidence Interval
Male,Non-Hispanic White,Ages 65-74,All Stages,5.6063,0.1947,5.2312,6.0012
Male,Non-Hispanic White,Ages 65-74,Localized,2.7026,0.1355,2.4434,2.9817
Male,Non-Hispanic White,Ages 65-74,Regional,2.3204,0.1252,2.0815,2.5791
Male,Non-Hispanic White,Ages 65-74,Distant,0.4759,0.0563,0.372,0.5999
Male,Non-Hispanic White,Ages 65-74,Unstaged,0.1074,0.0263,0.0622,0.1732
Male,Non-Hispanic White,Ages 75+,All Stages,8.2546,0.2822,7.7106,8.8267
Male,Non-Hispanic White,Ages 75+,Localized,4.1198,0.1996,3.7378,4.53
Male,Non-Hispanic White,Ages 75+,Regional,3.2658,0.1775,2.9272,3.6327
Male,Non-Hispanic White,Ages 75+,Distant,0.527,0.0719,0.3957,0.6877
Male,Non-Hispanic White,Ages 75+,Unstaged,0.342,0.0564,0.2406,0.4721
Male,Non-Hispanic White,Ages < 20,All Stages,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Localized,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Regional,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Distant,-,-,-,-
Male,Non-Hispanic White,Ages < 20,Unstaged,-,-,-,-
Male,White (includes Hispanic),All Ages,All Stages,1.2303,0.0233,1.185,1.277
Male,White (includes Hispanic),All Ages,Localized,0.5774,0.0161,0.5463,0.6098
Male,White (includes Hispanic),All Ages,Regional,0.5181,0.0151,0.4889,0.5486
Male,White (includes Hispanic),All Ages,Distant,0.0967,0.0065,0.0844,0.1103
Male,White (includes Hispanic),All Ages,Unstaged,0.0382,0.0041,0.0305,0.0472
Male,White (includes Hispanic),Ages < 50,All Stages,0.139,0.01,0.12,0.1601
Male,White (includes Hispanic),Ages < 50,Localized,0.062,0.0068,0.0495,0.0767
Male,White (includes Hispanic),Ages < 50,Regional,0.0604,0.0066,0.0481,0.0748
Male,White (includes Hispanic),Ages < 50,Distant,0.0146,0.0032,0.009,0.0223
Male,White (includes Hispanic),Ages < 50,Unstaged,-,-,-,-
Male,White (includes Hispanic),Ages 50-64,All Stages,1.9847,0.0672,1.8552,2.1209
Male,White (includes Hispanic),Ages 50-64,Localized,0.8314,0.0434,0.7486,0.921
Male,White (includes Hispanic),Ages 50-64,Regional,0.9173,0.0457,0.8298,1.0115
Male,White (includes Hispanic),Ages 50-64,Distant,0.1806,0.0203,0.143,0.2252
Male,White (includes Hispanic),Ages 50-64,Unstaged,0.0553,0.0114,0.0353,0.0825
Male,White (includes Hispanic),Ages 65+,All Stages,6.5839,0.1563,6.281,6.8977
Male,White (includes Hispanic),Ages 65+,Localized,3.2267,0.1097,3.0154,3.449
Male,White (includes Hispanic),Ages 65+,Regional,2.665,0.0993,2.4739,2.867
Male,White (includes Hispanic),Ages 65+,Distant,0.4674,0.0413,0.39,0.5558
Male,White (includes Hispanic),Ages 65+,Unstaged,0.2248,0.0292,0.1713,0.2896
Male,White (includes Hispanic),Ages <15,All Stages,-,-,-,-
Male,White (includes Hispanic),Ages <15,Localized,-,-,-,-
Male,White (includes Hispanic),Ages <15,Regional,-,-,-,-
Male,White (includes Hispanic),Ages <15,Distant,-,-,-,-
Male,White (includes Hispanic),Ages <15,Unstaged,-,-,-,-
Male,White (includes Hispanic),Ages 15-39,All Stages,0.0597,0.0095,0.0425,0.0813
Male,White (includes Hispanic),Ages 15-39,Localized,-,-,-,-
Male,White (includes Hispanic),Ages 15-39,Regional,0.0316,0.0071,0.0193,0.0485
Male,White (includes Hispanic),Ages 15-39,Distant,-,-,-,-
Male,White (includes Hispanic),Ages 15-39,Unstaged,-,-,-,-
Male,White (includes Hispanic),Ages 40-64,All Stages,1.2387,0.0393,1.1629,1.3184
Male,White (includes Hispanic),Ages 40-64,Localized,0.5327,0.026,0.483,0.5862
Male,White (includes Hispanic),Ages 40-64,Regional,0.5595,0.0263,0.5092,0.6136
Male,White (includes Hispanic),Ages 40-64,Distant,0.116,0.0121,0.0935,0.1424
Male,White (includes Hispanic),Ages 40-64,Unstaged,0.0305,0.0061,0.0198,0.0452
Male,White (includes Hispanic),Ages 65-74,All Stages,5.2692,0.1776,4.9268,5.6291
Male,White (includes Hispanic),Ages 65-74,Localized,2.5371,0.1234,2.301,2.7909
Male,White (includes Hispanic),Ages 65-74,Regional,2.1867,0.1145,1.968,2.423
Male,White (includes Hispanic),Ages 65-74,Distant,0.4384,0.0509,0.3445,0.5502
Male,White (includes Hispanic),Ages 65-74,Unstaged,0.107,0.0248,0.064,0.1682
Male,White (includes Hispanic),Ages 75+,All Stages,8.0225,0.2635,7.5143,8.556
Male,White (includes Hispanic),Ages 75+,Localized,3.9813,0.1857,3.6256,4.3625
Male,White (includes Hispanic),Ages 75+,Regional,3.1884,0.166,2.8713,3.5309
Male,White (includes Hispanic),Ages 75+,Distant,0.4991,0.0662,0.3778,0.6466
Male,White (includes Hispanic),Ages 75+,Unstaged,0.3537,0.0547,0.2548,0.4786
Male,White (includes Hispanic),Ages < 20,All Stages,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Localized,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Regional,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Distant,-,-,-,-
Male,White (includes Hispanic),Ages < 20,Unstaged,-,-,-,-
